Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.3,5000000.0,74,37,23598.495170961163,27.214798,38.00000033300623,True
0.3,10000000.0,74,37,23285.45747424369,22.146157,38.00000033663601,True
0.3,50000000.0,74,37,23020.566502154703,28.157377,38.00000035410123,True
0.3,80000000.0,74,37,22813.116609472854,215.966702,37.99999632315799,False
0.3,100000000.0,74,37,22664.27287764219,30.071468,38.00000036156009,True
0.35,0.0,74,37,23608.78389042479,27.388588,38.000000330921516,True
0.35,1.0,74,37,23608.783888259073,25.65675,38.00000033092152,True
0.35,1000000.0,74,37,23347.699703490056,172.679951,37.999990581313064,False
0.35,5000000.0,74,37,23591.922704377892,26.225241,38.00000033390738,True
0.35,10000000.0,74,37,23232.939515311573,23.573338,38.000000338435306,True
0.35,50000000.0,74,37,23356.76585315007,162.841968,37.99999550970809,False
0.35,80000000.0,74,37,22778.549742990013,19.40423,38.00000035965112,True
0.35,100000000.0,74,37,22646.559105300854,36.533582,38.00000036167618,True
0.4,0.0,74,37,23371.74756375292,44.871361,38.00000032959309,True
0.4,1.0,74,37,23602.739627922052,211.200084,37.999991063955946,False
0.4,1000000.0,74,37,23600.1014701336,163.616241,37.99999124242302,False
0.4,5000000.0,74,37,23585.32322917749,168.160685,37.99999155324182,False
0.4,10000000.0,74,37,23569.089503206604,146.885402,37.999992537611845,False
0.4,50000000.0,74,37,23344.418175786624,157.234376,37.99999557023142,False
0.4,80000000.0,74,37,22781.208144686738,12.37817,38.000000359573384,True
0.4,100000000.0,74,37,22625.96660088351,41.221899,38.00000036175817,True
0.45,0.0,74,37,23303.890005779132,134.55874,37.99999084541621,False
0.45,1.0,74,37,23596.758265714034,121.570876,37.99999129999625,False
0.45,1000000.0,74,37,23594.219010005618,183.032565,37.99999145906198,False
0.45,5000000.0,74,37,23578.958895933913,197.602357,37.999991753764355,False
0.45,10000000.0,74,37,23562.672023771756,182.541397,37.999992713910586,False
0.45,50000000.0,74,37,23021.942085381055,28.25561,38.00000035447963,True
0.45,80000000.0,74,37,22764.4814089172,25.517622,38.000000359725775,True
0.45,100000000.0,74,37,22605.376626406895,25.171593,38.00000036183506,True
0.5,0.0,74,37,23246.675785584062,152.205248,37.99999206443189,False
0.5,1.0,74,37,23299.183818211324,180.727416,37.99999104849843,False
0.5,1000000.0,74,37,23588.196542343092,10902.527946,37.99999166680499,False
0.5,5000000.0,74,37,23572.634942974888,185.552466,37.99999194382484,False
0.5,10000000.0,74,37,23247.858999726373,175.016241,37.99999243344095,False
0.5,50000000.0,74,37,22965.860391477094,26.231096,38.0000003552387,True
0.5,80000000.0,74,37,23196.362263394945,38.58808,38.000000352030646,True
0.5,100000000.0,74,37,23095.8608585908,61.930186,38.000000355249554,True
