Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.35,50000000.0,68,34,22631.638357483407,22.070963,35.00000033422874,True
0.35,80000000.0,68,34,22355.641625400516,18.955666,35.00000033704534,True
0.35,100000000.0,68,34,22798.278992795094,28.556757,35.000000330523214,True
0.4,0.0,68,34,23208.897455115217,8.352615,35.000000324627486,True
0.4,1.0,68,34,23208.897451299996,9.019038,35.000000324627486,True
0.4,1000000.0,68,34,23204.949610463013,7.8751,35.000000325051545,True
0.4,5000000.0,68,34,10131.723407688278,104.343884,34.89878100350886,False
0.4,10000000.0,68,34,22864.873124700778,27.215433,35.000000326692756,True
0.4,50000000.0,68,34,22590.154859336548,17.677656,35.00000033429133,True
0.4,80000000.0,68,34,22672.570942224957,8.739022,35.00000033713579,True
0.4,100000000.0,68,34,22781.114274631636,26.924161,35.000000330626015,True
0.45,0.0,68,34,22920.210102380697,17.253341,35.000000323222686,True
0.45,1.0,68,34,23200.532364668932,8.706237,35.00000032514011,True
0.45,1000000.0,68,34,23197.421725732464,9.12932,35.000000325480734,True
0.45,5000000.0,68,34,23173.105277957693,14.427314,35.0000003266739,True
0.45,10000000.0,68,34,23140.13438924489,16.56822,35.00000032847784,True
0.45,50000000.0,68,34,22574.4830844529,17.156508,35.00000033445251,True
0.45,80000000.0,68,34,22318.927336984794,23.496614,35.000000337255884,True
0.45,100000000.0,68,34,22156.769524339234,22.938317,35.000000338559666,True
0.5,0.0,68,34,22906.593864361304,22.294542,35.00000032381772,True
0.5,1.0,68,34,22940.840256991796,10.943748,35.000000324515824,True
0.5,1000000.0,68,34,22896.386425522738,16.901691,35.000000324797526,True
0.5,5000000.0,68,34,22872.29763258148,19.243972,35.00000032628029,True
0.5,10000000.0,68,34,23126.4165294126,11.192067,35.000000328686525,True
0.5,50000000.0,68,34,22558.51866933128,15.948888,35.000000334613674,True
0.5,80000000.0,68,34,22300.01050214442,18.415115,35.00000033735668,True
0.5,100000000.0,68,34,22746.024339256557,25.863941,35.000000330830574,True
