Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.4,100000000.0,72,36,23013.411071118517,32.004851,37.000000346463466,True
0.45,0.0,72,36,23489.58167630802,21.606236,37.00000032824903,True
0.45,1.0,72,36,23489.58166267848,13.110906,37.00000032824903,True
0.45,1000000.0,72,36,23486.799230526107,15.117331,37.000000329069174,True
0.45,5000000.0,72,36,23133.859507826368,20.719113,37.00000032938952,True
0.45,10000000.0,72,36,23451.99571316996,16.954042,37.00000033624777,True
0.45,50000000.0,72,36,22887.2800209431,30.487354,37.00000034725781,True
0.45,80000000.0,72,36,23110.633966976766,41.433576,37.00000034421872,True
0.45,100000000.0,72,36,22998.66292320586,36.222007,37.0000003465189,True
0.5,0.0,72,36,23482.81021564982,126.468279,36.99999238826133,False
0.5,1.0,72,36,23481.239701010672,120.393791,36.99999236831014,False
0.5,1000000.0,72,36,23479.94976943186,142.7476,36.999992543957916,False
0.5,5000000.0,72,36,23117.721384492954,13.138177,37.000000330344925,True
0.5,10000000.0,72,36,23444.45716843033,25.483442,37.00000033700149,True
0.5,50000000.0,72,36,23195.13654641797,14.256935,37.00000034929396,True
0.5,80000000.0,72,36,23095.825661306077,40.203974,37.00000034431331,True
0.5,100000000.0,72,36,22983.67582462804,29.631194,37.000000346566885,True
