Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.45,50000000.0,70,35,22735.99108066853,20.486295,36.00000034129744,True
0.45,80000000.0,70,35,22508.400654966215,20.090456,36.000000344654126,True
0.45,100000000.0,70,35,22362.198035341244,22.973072,36.00000034633215,True
0.5,0.0,70,35,23345.443838784326,12.626425,36.00000032879823,True
0.5,1.0,70,35,23345.443835001835,12.886886,36.00000032879823,True
0.5,1000000.0,70,35,23081.235281453508,39.75404,36.00000032798951,True
0.5,5000000.0,70,35,23322.687443145773,15.3314,36.000000331312535,True
0.5,10000000.0,70,35,23301.690045013333,17.143675,36.00000033311123,True
0.5,50000000.0,70,35,22750.490271446517,21.327101,36.00000034157231,True
0.5,80000000.0,70,35,22726.139917862936,164.634115,35.99949371715982,False
0.5,100000000.0,70,35,22867.49621948533,27.326088,36.00000033962416,True
