Beta,acc_reg,Intervals,time,avg_power,twall,final_time,b_optimal
0.3,80000000.0,50,25,13814.55651086153,6.824044,26.000000256401847,True
0.3,100000000.0,50,25,6888.830390328792,12.868419,26.000000256226063,True
0.35,0.0,50,25,16662.074395721345,8.461307,26.000000257035992,True
0.35,1.0,50,25,16746.202199751348,7.535864,26.00000025730494,True
0.35,1000000.0,50,25,16659.307424640887,6.1027,26.000000257045922,True
0.35,5000000.0,50,25,16623.90242070947,7.011814,26.000000257052395,True
0.35,10000000.0,50,25,16722.173558715444,5.647618,26.000000256729475,True
0.35,50000000.0,50,25,8625.357008750792,14.737624,26.00000025566957,True
0.35,80000000.0,50,25,16150.09448514791,6.726415,26.000000257769877,True
0.35,100000000.0,50,25,15921.528615689878,5.052109,26.000000257920906,True
0.4,0.0,50,25,16622.51797184483,7.106737,26.00000025705482,True
0.4,1.0,50,25,16648.077799984923,5.061692,26.000000257015977,True
0.4,1000000.0,50,25,16740.12254766973,6.619294,26.000000256617163,True
0.4,5000000.0,50,25,16657.692433101885,6.62579,26.000000257042515,True
0.4,10000000.0,50,25,16637.994595081604,6.345529,26.00000025709867,True
0.4,50000000.0,50,25,16370.100138607455,8.603407,26.000000257544123,True
0.4,80000000.0,50,25,7621.8340405047065,8.704654,26.00000025611494,True
0.4,100000000.0,50,25,6730.273323976221,11.142359,26.000000256245187,True
0.45,0.0,50,25,16735.079230156276,7.297254,26.000000256625576,True
0.45,1.0,50,25,16647.952004687675,7.346867,26.000000257001727,True
0.45,1000000.0,50,25,16706.32336891763,7.094728,26.00000025696847,True
0.45,5000000.0,50,25,16276.314035612628,4.769977,26.000000256044846,True
0.45,10000000.0,50,25,16701.05265693156,4.711819,26.000000256748905,True
0.45,50000000.0,50,25,16354.133282597448,6.644576,26.00000025753418,True
0.45,80000000.0,50,25,7414.277374114706,8.055504,26.000000256066166,True
0.45,100000000.0,50,25,6647.536192648933,8.470968,26.00000025629251,True
0.5,0.0,50,25,16627.434030453678,6.358118,26.000000257032433,True
0.5,1.0,50,25,16609.483606627567,5.946018,26.000000257031928,True
0.5,1000000.0,50,25,16648.855737049205,8.157355,26.000000257019746,True
0.5,5000000.0,50,25,16710.541655339217,5.256511,26.000000256698392,True
0.5,10000000.0,50,25,16609.8181302372,9.54144,26.000000257121794,True
0.5,50000000.0,50,25,8473.111849314904,13.592674,26.000000255770416,True
0.5,80000000.0,50,25,7349.265921417568,11.280931,26.000000256095017,True
0.5,100000000.0,50,25,6617.5974657241995,7.55993,26.00000025630749,True
